gene_symbol,legacy_variability_bin
PRC1,0
PRCC,2
PRCD,2
PRCP,6
PRDM1,1
PRDM10,2
PRDM11,6
PRDM14,3
PRDM15,6
PRDM16,8
PRDM2,0
PRDM4,7
PRDM5,7
PRDM6,2
PRDM8,6
PRDX1,9
PRDX2,2
PRDX3,3
PRDX4,6
PRDX6,4
PREB,7
PRELID1,1
PRELID2,4
PRELID3A,6
PRELID3B,6
PRELP,8
PREP,3
PREPL,0
PREX1,4
PREX2,9
PRF1,3
PRG4,2
PRICKLE1,2
PRICKLE2,6
PRICKLE3,6
PRIM2,6
PRIMA1,1
PRIMPOL,0
PRKAA1,0
PRKAA2,0
PRKAB1,4
PRKAB2,2
PRKACA,6
PRKACB,9
PRKAG1,4
PRKAG2,9
PRKAG3,0
PRKAR1A,7
PRKAR1B,4
PRKAR2A,6
PRKAR2B,6
PRKCA,4
PRKCB,0
PRKCD,0
PRKCE,7
PRKCH,9
PRKCI,1
PRKCQ,5
PRKCSH,1
PRKCZ,8
PRKD1,0
PRKD2,9
PRKD3,7
PRKDC,8
PRKG1,2
PRKG2,6
PRKN,9
PRKRA,2
PRKRIP1,8
PRKX,4
PRLR,4
PRMT1,6
PRMT2,6
PRMT3,2
PRMT5,0
PRMT6,6
PRMT7,4
PRMT8,6
PRMT9,2
PRND,1
PRNP,6
PROB1,4
PROCA1,4
PROCR,0
PROK2,4
PROKR1,1
PROM1,4
PROM2,7
PROS1,0
PROSER1,4
PROSER2,9
PROX1,8
PRPF19,4
PRPF3,0
PRPF31,7
PRPF38A,6
PRPF39,0
PRPF4,0
PRPF40B,6
PRPF4B,7
PRPF6,2
PRPF8,3
PRPH,3
PRPH2,9
PRPS1,2
PRPS2,6
PRPSAP1,6
PRPSAP2,9
PRR11,1
PRR12,5
PRR13,0
PRR14,7
PRR14L,7
PRR15,0
PRR16,7
PRR19,2
PRR22,0
PRR29,4
PRR5,6
PRR5L,6
PRR9,6
PRRC1,4
PRRC2A,1
PRRC2B,1
PRRC2C,4
PRRG1,7
PRRG2,9
PRRG3,4
PRRG4,0
PRRT1,3
PRRT3,6
PRRT4,2
PRRX1,4
PRRX2,4
PRSS12,4
PRSS22,9
PRSS23,4
PRSS35,6
PRSS36,4
PRSS48,8
PRSS53,2
PRSS56,7
PRSS57,3
PRTFDC1,9
PRTG,7
PRUNE1,9
PRUNE2,6
PRXL2A,9
PRXL2B,7
PRXL2C,6
PSAP,4
PSAT1,6
PSCA,1
PSD,1
PSD2,1
PSD3,4
PSD4,2
PSEN1,3
PSEN2,2
PSENEN,7
PSIP1,1
PSKH1,4
PSMA2,4
PSMA3,7
PSMA4,1
PSMA5,7
PSMA6,4
PSMA7,6
PSMB1,4
PSMB10,4
PSMB2,7
PSMB3,8
PSMB4,2
PSMB5,2
PSMB6,0
PSMB7,6
PSMB9,6
PSMC1,2
PSMC2,1
PSMC3IP,1
PSMC4,8
PSMC5,6
PSMD1,5
PSMD10,3
PSMD11,1
PSMD12,6
PSMD13,0
PSMD14,6
PSMD2,3
PSMD3,1
PSMD4,0
PSMD7,2
PSMD8,6
PSMD9,1
PSME1,9
PSME2,1
PSME3,0
PSME4,7
PSMF1,7
PSMG1,7
PSMG2,3
PSMG3,8
PSMG4,0
PSPC1,9
PSPH,0
PSRC1,3
PSTK,3
PSTPIP1,4
PSTPIP2,6
PTAFR,9
PTAR1,0
PTBP1,6
PTBP2,4
PTBP3,0
PTCD2,3
PTCD3,2
PTCH1,4
PTCH2,8
PTCHD1,9
PTDSS1,9
PTDSS2,8
PTEN,9
PTER,2
PTGDR,4
PTGDR2,4
PTGDS,7
PTGER1,8
PTGER2,0
PTGER4,4
PTGES,3
PTGES2,0
PTGFR,0
PTGFRN,1
PTGIR,4
PTGIS,8
PTGR1,8
PTGS1,4
PTGS2,2
PTH,4
PTH1R,9
PTH2R,2
PTHLH,1
PTK2,6
PTK2B,6
PTK7,0
PTMA,0
PTN,0
PTOV1,0
PTP4A1,1
PTP4A2,0
PTP4A3,8
PTPA,1
PTPDC1,0
PTPMT1,0
PTPN1,0
PTPN11,4
PTPN12,4
PTPN13,6
PTPN14,1
PTPN2,2
PTPN21,1
PTPN22,1
PTPN23,2
PTPN3,0
PTPN4,9
PTPN5,7
PTPN6,4
PTPN7,4
PTPRA,6
PTPRB,2
PTPRC,4
PTPRD,3
PTPRE,6
PTPRF,6
PTPRG,8
PTPRJ,8
PTPRK,6
PTPRM,4
PTPRN,2
PTPRN2,6
PTPRO,9
PTPRQ,9
PTPRR,0
PTPRS,5
PTPRT,6
PTPRU,3
PTPRZ1,1
PTRH1,6
PTRH2,7
PTRHD1,1
PTS,7
PTX3,7
PUDP,7
PUF60,4
PUM1,2
PUM2,4
PUM3,6
PURA,2
PURG,3
PUS1,1
PUS10,6
PUS3,0
PUS7,4
PUS7L,1
PUSL1,9
PVR,6
PVRIG,0
PWP1,9
PWWP3A,4
PXDC1,7
PXDN,6
PXDNL,4
PXK,6
PXMP2,4
PXMP4,9
PXN,9
PXT1,3
PXYLP1,0
PYCARD,2
PYCR1,6
PYCR3,4
PYGB,8
PYGL,6
PYGM,2
PYGO1,7
PYGO2,0
PYM1,2
PYROXD1,2
PYROXD2,6
QDPR,4
QKI,4
QPCT,6
QPCTL,7
QRFP,2
QRFPR,7
QRICH1,6
QRICH2,0
QRSL1,3
QSER1,1
QSOX1,6
QSOX2,5
QTRT1,2
QTRT2,8
R3HCC1,4
R3HCC1L,0
R3HDM1,1
R3HDM4,9
RAB10,3
RAB11A,1
RAB11B,0
RAB11FIP1,9
RAB11FIP2,3
RAB11FIP3,1
RAB11FIP4,4
RAB11FIP5,6
RAB13,2
RAB14,4
RAB15,4
RAB17,2
RAB18,6
RAB19,9
RAB1A,9
RAB1B,7
RAB20,4
RAB21,2
RAB22A,1
RAB23,2
RAB24,7
RAB25,6
RAB26,8
RAB27A,1
RAB27B,2
RAB28,6
RAB29,2
RAB2A,4
RAB2B,0
RAB30,9
RAB31,4
RAB32,1
RAB33A,2
RAB33B,3
RAB34,0
RAB35,0
RAB36,4
RAB37,0
RAB38,6
RAB39A,1
RAB39B,1
RAB3A,4
RAB3B,4
RAB3C,8
RAB3D,8
RAB3GAP1,9
RAB3GAP2,7
RAB3IL1,6
RAB3IP,1
RAB40B,7
RAB40C,9
RAB42,4
RAB43,8
RAB44,3
RAB4A,1
RAB4B,6
RAB5A,2
RAB5B,4
RAB5C,2
RAB5IF,2
RAB6A,6
RAB6B,2
RAB7A,9
RAB7B,2
RAB8A,6
RAB8B,4
RAB9A,6
RAB9B,0
RABAC1,3
RABEP1,4
RABEP2,4
RABEPK,6
RABGAP1,2
RABGAP1L,6
RABGEF1,4
RABGGTA,6
RABGGTB,9
RABIF,4
RABL6,7
RAC1,4
RAC2,4
RACGAP1,3
RACK1,4
RAD1,8
RAD17,9
RAD18,6
RAD21,4
RAD21L1,4
RAD23A,3
RAD23B,1
RAD50,6
RAD51,9
RAD51AP1,1
RAD51AP2,4
RAD51B,4
RAD51C,0
RAD52,3
RAD54B,3
RAD54L,5
RAD54L2,6
RAD9A,6
RAD9B,1
RADX,6
RAF1,4
RAI1,9
RAI14,6
RALA,6
RALB,4
RALBP1,2
RALGAPA1,8
RALGAPA2,0
RALGAPB,3
RALGPS1,1
RALGPS2,5
RALY,0
RALYL,0
RAMAC,8
RAMP1,6
RAMP3,3
RAN,7
RANBP1,6
RANBP10,2
RANBP17,0
RANBP2,4
RANBP3,6
RANBP3L,0
RANBP9,8
RANGAP1,3
RANGRF,4
RAP1A,7
RAP1B,0
RAP1GAP2,0
RAP1GDS1,6
RAP2A,4
RAP2B,8
RAP2C,1
RAPGEF1,2
RAPGEF2,7
RAPGEF3,4
RAPGEF4,4
RAPGEF5,6
RAPGEFL1,4
RAPSN,8
RARA,8
RARB,9
RARG,9
RARRES1,1
RARRES2,2
RARS2,3
RASA1,4
RASA2,7
RASA3,2
RASAL1,2
RASAL2,4
RASAL3,1
RASD1,4
RASD2,7
RASEF,0
RASGEF1A,4
RASGEF1B,0
RASGEF1C,1
RASGRF1,9
RASGRF2,3
RASGRP1,4
RASGRP2,6
RASGRP3,6
RASGRP4,2
RASIP1,0
RASL10A,2
RASL10B,3
RASL11A,4
RASL11B,4
RASSF1,9
RASSF10,1
RASSF2,5
RASSF3,4
RASSF4,4
RASSF5,3
RASSF6,4
RASSF7,6
RASSF8,8
RASSF9,3
RAVER2,4
RAX,3
RB1,2
RB1CC1,4
RBAK,7
RBBP4,6
RBBP5,7
RBBP6,8
RBBP8,5
RBBP9,4
RBCK1,6
RBFOX1,7
RBFOX2,3
RBFOX3,1
RBKS,6
RBL1,6
RBL2,2
RBM10,0
RBM11,6
RBM12,4
RBM12B,9
RBM14,4
RBM15,4
RBM15B,7
RBM17,4
RBM18,9
RBM19,2
RBM20,0
RBM22,0
RBM23,6
RBM25,4
RBM26,6
RBM28,0
RBM3,4
RBM33,3
RBM34,6
RBM38,7
RBM39,9
RBM41,4
RBM44,2
RBM45,7
RBM47,1
RBM48,9
RBM4B,4
RBM5,1
RBM6,7
RBM8A,1
RBMS1,6
RBMS2,0
RBMS3,4
RBMX,1
RBMX2,4
RBP1,3
RBP4,2
RBP7,8
RBPJ,3
RBPJL,0
RBPMS,6
RBSN,4
RBX1,2
RC3H1,4
RC3H2,0
RCAN1,1
RCAN2,2
RCAN3,4
RCBTB1,3
RCBTB2,6
RCC1,3
RCC1L,2
RCC2,2
RCE1,6
RCHY1,4
RCN1,3
RCN2,6
RCN3,6
RCOR1,7
RCOR2,0
RCOR3,6
RCSD1,9
RDH10,1
RDH11,7
RDH12,4
RDH13,0
RDH16,3
RDH5,6
RDX,2
REC8,4
RECK,3
RECQL,0
RECQL5,7
REEP1,1
REEP2,8
REEP3,4
REEP4,0
REEP5,2
REEP6,7
REG3A,9
REL,3
RELA,4
RELB,7
RELCH,2
RELL1,6
RELL2,9
RELN,1
RELT,2
REM1,2
REPIN1,7
REPS1,1
REPS2,8
RER1,7
RERE,6
RERG,0
RERGL,4
RESF1,2
REST,3
RET,6
RETN,0
RETREG2,6
RETREG3,6
RETSAT,6
REV3L,9
REX1BD,3
REXO1,6
REXO2,7
REXO4,9
REXO5,4
RFC1,4
RFC2,9
RFC3,4
RFC4,4
RFC5,4
RFESD,4
RFK,4
RFLNA,4
RFLNB,6
RFNG,9
RFT1,2
RFTN1,8
RFTN2,2
RFWD3,4
RFX1,2
RFX2,4
RFX3,0
RFX4,6
RFX5,4
RFX6,6
RFX7,0
RFX8,9
RFXANK,8
RFXAP,6
RGL1,8
RGL2,4
RGL3,3
RGMA,6
RGN,2
RGP1,9
RGS1,1
RGS10,2
RGS11,6
RGS12,8
RGS14,9
RGS16,9
RGS17,1
RGS18,3
RGS19,3
RGS2,1
RGS20,0
RGS22,2
RGS3,4
RGS4,4
RGS5,3
RGS6,6
RGS7,1
RGS7BP,4
RGS8,0
RGS9,4
RGS9BP,6
RGSL1,3
RHBDD1,4
RHBDD2,4
RHBDD3,6
RHBDF1,7
RHBDF2,6
RHBDL1,6
RHBDL2,0
RHBDL3,4
RHBG,2
RHCE,6
RHCG,7
RHEB,8
RHEBL1,7
RHEX,9
RHNO1,4
RHOA,2
RHOB,4
RHOBTB1,0
RHOBTB2,5
RHOBTB3,4
RHOD,6
RHOF,0
RHOG,4
RHOH,3
RHOJ,4
RHOQ,0
RHOT1,3
RHOU,9
RHOV,9
RHPN1,0
RHPN2,6
RIBC1,9
RIBC2,9
RIC1,3
RIC3,3
RIC8A,4
RIC8B,4
RICTOR,9
RIDA,2
RIF1,4
RIIAD1,6
RILP,4
RILPL1,7
RILPL2,4
RIMBP2,6
RIMKLA,0
RIMKLB,0
RIMS1,6
RIMS2,2
RIMS3,6
RIMS4,8
RIN1,9
RIN2,2
RIN3,9
RING1,9
RINL,7
RINT1,9
RIOK1,7
RIOK2,8
RIOK3,3
RIOX1,4
RIOX2,0
RIPK1,1
RIPK2,4
RIPK4,0
RIPOR1,4
RIPOR2,9
RIPOR3,0
RIPPLY1,2
RIPPLY3,8
RIT1,0
RIT2,0
RITA1,4
RLBP1,6
RLF,3
RLIM,2
RLN2,0
RLN3,6
RMC1,6
RMDN1,8
RMDN2,0
RMDN3,3
RMI1,9
RMI2,4
RMND1,1
RMND5A,2
RMND5B,6
RNASE4,7
RNASEH1,0
RNASEH2A,7
RNASEH2B,7
RNASEH2C,0
RNASEK,8
RNASEL,5
RND1,4
RND2,2
RND3,2
RNF10,4
RNF103,4
RNF11,0
RNF111,6
RNF114,6
RNF121,3
RNF122,0
RNF123,0
RNF125,7
RNF128,4
RNF13,4
RNF130,6
RNF135,4
RNF138,4
RNF139,4
RNF14,3
RNF141,9
RNF144A,7
RNF144B,6
RNF145,6
RNF146,4
RNF150,6
RNF151,2
RNF152,6
RNF157,4
RNF165,0
RNF166,4
RNF167,6
RNF168,4
RNF169,4
RNF170,0
RNF180,4
RNF181,2
RNF186,0
RNF19A,6
RNF19B,0
RNF2,2
RNF20,4
RNF207,6
RNF208,7
RNF212B,4
RNF213,8
RNF214,4
RNF215,9
RNF216,4
RNF217,6
RNF220,2
RNF222,3
RNF225,4
RNF24,4
RNF25,2
RNF32,6
RNF34,8
RNF38,1
RNF39,8
RNF4,3
RNF40,6
RNF41,4
RNF43,0
RNF44,7
RNF5,4
RNF6,7
RNF7,0
RNF8,6
RNFT1,0
RNGTT,4
RNH1,0
RNLS,7
RNPC3,0
RNPEP,1
RNPEPL1,1
RNPS1,1
RO60,3
ROBO1,6
ROBO2,8
ROBO3,3
ROBO4,4
ROCK1,6
ROCK2,6
ROM1,2
ROMO1,2
ROPN1L,0
ROR1,6
ROR2,6
RORB,6
RORC,8
RP1,9
RP2,4
RP9,0
RPA1,1
RPA2,2
RPA3,2
RPAIN,8
RPAP1,6
RPAP3,9
RPF1,5
RPF2,2
RPGR,3
RPGRIP1,2
RPGRIP1L,2
RPH3A,9
RPH3AL,4
RPL10A,0
RPL11,9
RPL12,8
RPL13,0
RPL13A,9
RPL14,4
RPL15,6
RPL18,4
RPL18A,2
RPL19,9
RPL21,4
RPL22,8
RPL22L1,6
RPL23,6
RPL24,6
RPL26,0
RPL27,9
RPL27A,0
RPL28,6
RPL3,2
RPL31,9
RPL32,0
RPL35,9
RPL35A,1
RPL37,4
RPL37A,2
RPL3L,7
RPL4,6
RPL5,0
RPL7,7
RPL7A,4
RPL8,4
RPL9,9
RPLP0,2
RPN1,2
RPN2,2
RPP14,0
RPP21,7
RPP25,6
RPP30,6
RPP38,4
RPP40,4
RPRD1A,4
RPRD1B,0
RPRD2,1
RPS10,3
RPS11,6
RPS12,3
RPS13,4
RPS15,2
RPS15A,6
RPS17,2
RPS18,4
RPS19BP1,9
RPS21,3
RPS23,3
RPS24,0
RPS25,0
RPS26,0
RPS27,0
RPS27A,6
RPS28,4
RPS3,4
RPS3A,4
RPS4X,2
RPS5,6
RPS6,1
RPS6KA1,6
RPS6KA2,1
RPS6KA3,7
RPS6KA5,6
RPS6KA6,9
RPS6KB1,0
RPS6KB2,9
RPS6KC1,9
RPS6KL1,4
RPS7,6
RPS8,6
RPSA,2
RPTN,6
RPTOR,0
RPUSD1,4
RPUSD2,6
RPUSD3,7
RPUSD4,2
RRAD,0
RRAGA,8
RRAGB,2
RRAGC,0
RRAGD,3
RRAS,8
RRAS2,6
RRBP1,6
RREB1,0
RRH,4
RRM1,0
RRM2,6
RRM2B,6
RRN3,6
RRNAD1,4
RRP1,1
RRP12,1
RRP15,7
RRP1B,4
RRP36,8
RRP7,2
RRP8,3
RRP9,5
RRS1,9
RS1,1
RSAD1,4
RSAD2,6
RSBN1,1
RSBN1L,2
RSF1,4
RSKR,1
RSL1D1,2
RSL24D1,6
RSPH3,2
RSPH6A,4
RSPH9,0
RSPO1,7
RSPO2,9
RSPO3,2
RSPO4,4
RSPRY1,0
RSRC2,2
RSRP1,9
RSU1,8
RTCA,8
RTCB,9
RTF1,3
RTF2,2
RTKN,6
RTKN2,2
RTL6,2
RTL9,6
RTN1,6
RTN2,4
RTN3,3
RTN4,6
RTN4IP1,7
RTN4R,0
RTN4RL1,0
RTN4RL2,8
RTP4,6
RTTN,1
RUBCN,8
RUBCNL,1
RUFY1,6
RUFY2,6
RUFY3,4
RUFY4,4
RUNDC1,2
RUNDC3A,6
RUNDC3B,4
RUNX1,4
RUNX2,6
RUNX3,4
RUSC1,1
RUSC2,2
RUVBL1,1
RUVBL2,7
RWDD1,6
RWDD2A,9
RWDD2B,4
RWDD3,0
RWDD4,4
RXFP1,9
RXRA,1
RXRB,6
RXRG,2
RYBP,2
RYK,8
RYR1,0
RYR2,0
RYR3,6
S100A1,6
S100A11,0
S100A12,1
S100A13,4
S100A14,4
S100A16,8
S100A2,8
S100A5,9
S100A8,6
S100B,1
S100P,1
S100PBP,9
S1PR1,2
S1PR2,0
S1PR3,2
S1PR4,1
S1PR5,7
SAA1,6
SAAL1,4
SAC3D1,3
SACM1L,4
SACS,3
SAE1,4
SAFB,4
SAFB2,4
SAG,6
SALL1,4
SALL2,2
SALL3,7
SALL4,0
SAMD10,2
SAMD11,9
SAMD12,9
SAMD14,6
SAMD15,6
SAMD4A,1
SAMD4B,4
SAMD8,4
SAMD9L,9
SAMHD1,7
SAMM50,2
SAMSN1,7
SAP130,4
SAP18,6
SAP25,3
SAP30,9
SAP30BP,9
SAP30L,6
SAPCD1,3
SAR1A,2
SAR1B,0
SARAF,6
SARDH,2
SARM1,1
SARNP,9
SART1,2
SART3,1
SASH1,8
SASH3,2
SASS6,1
SAT1,6
SAT2,1
SATB1,4
SATB2,3
SAV1,4
SAXO1,2
SAXO2,3
SAYSD1,2
SBDS,6
SBF1,2
SBF2,4
SBK1,2
SBK3,7
SBNO1,4
SBNO2,6
SBSPON,7
SC5D,9
SCAF1,2
SCAF11,0
SCAF4,4
SCAF8,9
SCAI,7
SCAMP1,1
SCAMP2,2
SCAMP4,6
SCAMP5,6
SCAND1,6
SCAP,4
SCAPER,1
SCARA3,7
SCARA5,4
SCARB1,4
SCARB2,6
SCARF1,6
SCARF2,4
SCCPDH,2
SCD,9
SCD5,3
SCEL,0
SCFD1,1
SCFD2,2
SCG2,9
SCG3,4
SCG5,4
SCIMP,3
SCIN,4
SCLT1,6
SCLY,2
SCMH1,8
SCML2,4
SCML4,9
SCN1A,9
SCN1B,7
SCN2A,0
SCN2B,1
SCN3A,2
SCN3B,6
SCN4A,7
SCN4B,6
SCN5A,2
SCN7A,0
SCN8A,4
SCN9A,2
SCNM1,6
SCNN1A,4
SCNN1B,2
SCNN1D,9
SCO1,7
SCOC,8
SCP2,4
SCP2D1,8
SCPEP1,0
SCRG1,6
SCRIB,4
SCRN1,0
SCRN2,0
SCRN3,0
SCTR,7
SCUBE1,2
SCUBE3,7
SCX,9
SCYL1,4
SCYL2,6
SCYL3,0
SDAD1,6
SDC1,7
SDC2,2
SDC3,6
SDC4,7
SDCBP2,0
SDCCAG8,6
SDE2,2
SDF2,4
SDF2L1,6
SDF4,2
SDHA,9
SDHAF1,1
SDHAF2,7
SDHAF4,0
SDHB,2
SDHC,0
SDK1,8
SDK2,1
SDR16C5,6
SDR39U1,6
SDSL,4
SEC11A,7
SEC11C,2
SEC13,2
SEC14L1,1
SEC14L5,9
SEC16A,6
SEC16B,4
SEC22A,2
SEC22B,2
SEC22C,9
SEC23A,9
SEC23B,2
SEC23IP,2
SEC24A,4
SEC24B,6
SEC24C,6
SEC24D,4
SEC31A,4
SEC31B,1
SEC61A1,8
SEC61A2,6
SEC61B,8
SEC61G,2
SECISBP2,4
SECISBP2L,4
SEL1L,4
SEL1L2,4
SEL1L3,6
SELE,6
SELENBP1,9
SELENOF,4
SELENOI,0
SELENOK,4
SELENOM,6
SELENOO,6
SELENOP,1
SELENOS,4
SELENOT,0
SELENOW,9
SELL,9
SELP,3
SELPLG,4
SEMA3A,3
SEMA3B,2
SEMA3C,6
SEMA3D,6
SEMA3E,6
SEMA3F,3
SEMA3G,6
SEMA4A,0
SEMA4B,6
SEMA4C,1
SEMA4D,0
SEMA4F,0
SEMA4G,2
SEMA5A,0
SEMA5B,7
SEMA6A,3
SEMA6B,2
SEMA6C,4
SEMA6D,6
SEMA7A,0
SENP1,3
SENP2,6
SENP5,4
SENP6,0
SENP7,0
SENP8,8
SEPHS1,6
SEPSECS,9
SEPTIN1,6
SEPTIN10,6
SEPTIN11,4
SEPTIN2,0
SEPTIN3,3
SEPTIN4,8
SEPTIN5,6
SEPTIN6,2
SEPTIN7,4
SEPTIN8,1
SEPTIN9,6
SERAC1,0
SERBP1,7
SERF2,4
SERGEF,6
SERHL2,3
SERINC1,4
SERINC2,4
SERINC3,0
SERINC4,0
SERINC5,0
SERP2,2
SERPINA1,4
SERPINA12,0
SERPINA3,0
SERPINB1,8
SERPINB10,6
SERPINB11,6
SERPINB12,2
SERPINB13,0
SERPINB2,2
SERPINB5,9
SERPINB6,2
SERPINB7,7
SERPINB8,6
SERPINB9,0
SERPINC1,4
SERPIND1,3
SERPINE1,6
SERPINE2,3
SERPINE3,4
SERPINF1,7
SERPINF2,9
SERPING1,6
SERPINH1,2
SERPINI1,6
SERTAD1,3
SERTAD3,4
SERTAD4,6
SERTM1,0
SESN1,6
SESN2,0
SESN3,7
SESTD1,2
SETBP1,0
SETD1A,7
SETD1B,2
SETD2,4
SETD3,2
SETD4,2
SETD5,0
SETD6,8
SETD7,1
SETD9,6
SETDB1,2
SETDB2,8
SETMAR,2
SETX,2
SEZ6,4
SEZ6L,7
SEZ6L2,6
SF1,9
SF3A1,7
SF3A2,5
SF3B1,3
SF3B2,2
SF3B3,6
SF3B4,4
SF3B5,4
SF3B6,2
SFI1,3
SFMBT1,6
SFMBT2,1
SFN,0
SFPQ,4
SFR1,7
SFRP1,6
SFRP2,9
SFRP4,3
SFRP5,2
SFSWAP,6
SFT2D1,1
SFXN1,9
SFXN2,0
SFXN3,9
SFXN4,2
SFXN5,3
SGCA,4
SGCB,0
SGCD,3
SGCE,6
SGCG,6
SGF29,8
SGIP1,7
SGK1,1
SGK2,4
SGK3,4
SGMS1,4
SGMS2,4
SGO1,6
SGO2,3
SGPL1,2
SGPP1,6
SGSH,8
SGSM1,2
SGSM2,6
SGSM3,3
SGTA,7
SGTB,4
SH2B1,4
SH2B2,2
SH2B3,2
SH2D1A,9
SH2D1B,4
SH2D2A,4
SH2D3A,0
SH2D3C,6
SH2D4A,4
SH2D4B,4
SH2D5,0
SH2D6,8
SH3BGRL,9
SH3BGRL2,0
SH3BGRL3,7
SH3BP1,4
SH3BP4,4
SH3BP5,4
SH3BP5L,2
SH3D19,7
SH3D21,6
SH3GL1,4
SH3GL2,6
SH3GL3,3
SH3GLB1,2
SH3GLB2,0
SH3KBP1,3
SH3PXD2A,0
SH3PXD2B,8
SH3RF1,7
SH3RF2,8
SH3RF3,2
SH3TC1,8
SH3TC2,6
SH3YL1,6
SHANK1,1
SHANK2,4
SHARPIN,0
SHB,0
SHBG,0
SHC1,0
SHC3,0
SHC4,6
SHCBP1,2
SHCBP1L,2
SHE,1
SHF,6
SHFL,2
SHISA2,9
SHISA3,6
SHISA5,3
SHISA7,0
SHISA9,1
SHISAL1,2
SHISAL2A,0
SHKBP1,0
SHLD1,1
SHLD2,0
SHMT1,3
SHMT2,6
SHOC2,7
SHOX,8
SHOX2,0
SHPRH,2
SHQ1,0
SHROOM1,0
SHROOM2,2
SHROOM3,0
SHROOM4,3
SHTN1,3
SI,9
SIAE,4
SIAH1,1
SIAH2,3
SIAH3,5
SIDT1,0
SIDT2,9
SIGIRR,3
SIGLEC1,4
SIGLEC15,6
SIGMAR1,5
SIK2,4
SIK3,4
SIKE1,2
SIL1,4
SIM1,1
SIM2,6
SIMC1,2
SIN3A,0
SIN3B,6
SINHCAF,6
SIPA1,6
SIPA1L1,6
SIPA1L2,2
SIPA1L3,9
SIRPB2,8
SIRT1,2
SIRT2,7
SIRT3,3
SIRT4,4
SIRT5,9
SIRT6,6
SIT1,1
SIVA1,3
SIX1,0
SIX2,9
SIX3,6
SIX4,8
SIX5,4
SKA1,4
SKA2,0
SKA3,8
SKAP1,4
SKAP2,2
SKI,8
SKIDA1,4
SKIL,0
SKIV2L,6
SKOR1,6
SKP1,6
SKP2,2
SLA,6
SLA2,1
SLAIN1,6
SLAIN2,2
SLAMF1,4
SLAMF6,9
SLAMF7,1
SLAMF8,4
SLAMF9,0
SLBP,1
SLBP2,9
SLC10A3,4
SLC10A4,4
SLC10A6,2
SLC10A7,9
SLC11A1,3
SLC11A2,4
SLC12A1,6
SLC12A2,3
SLC12A3,4
SLC12A4,6
SLC12A5,8
SLC12A6,1
SLC12A7,1
SLC12A8,4
SLC12A9,3
SLC13A1,8
SLC13A2,4
SLC13A3,3
SLC13A4,1
SLC13A5,6
SLC14A1,7
SLC14A2,0
SLC15A1,4
SLC15A2,2
SLC15A4,9
SLC16A1,7
SLC16A10,4
SLC16A11,5
SLC16A12,0
SLC16A13,6
SLC16A14,6
SLC16A2,2
SLC16A3,2
SLC16A4,1
SLC16A5,6
SLC16A6,4
SLC16A7,8
SLC16A8,6
SLC16A9,0
SLC17A5,7
SLC17A7,6
SLC17A8,4
SLC17A9,6
SLC18A1,0
SLC18A2,8
SLC18B1,2
SLC19A1,7
SLC19A2,6
SLC1A1,9
SLC1A2,1
SLC1A3,0
SLC1A4,4
SLC1A5,7
SLC1A6,3
SLC1A7,1
SLC20A1,4
SLC20A2,0
SLC22A11,0
SLC22A13,0
SLC22A15,1
SLC22A16,4
SLC22A17,7
SLC22A23,7
SLC22A3,1
SLC22A31,0
SLC22A4,8
SLC23A3,1
SLC24A2,3
SLC24A3,2
SLC24A4,6
SLC24A5,0
SLC25A1,4
SLC25A11,3
SLC25A12,4
SLC25A13,9
SLC25A14,8
SLC25A15,2
SLC25A16,2
SLC25A17,1
SLC25A18,9
SLC25A19,6
SLC25A2,0
SLC25A21,2
SLC25A23,8
SLC25A25,6
SLC25A26,9
SLC25A27,4
SLC25A29,1
SLC25A30,2
SLC25A32,6
SLC25A33,4
SLC25A34,1
SLC25A35,0
SLC25A36,3
SLC25A37,1
SLC25A38,8
SLC25A39,7
SLC25A4,6
SLC25A40,8
SLC25A41,6
SLC25A42,4
SLC25A43,4
SLC25A44,2
SLC25A45,9
SLC25A46,4
SLC25A48,0
SLC25A5,6
SLC25A53,6
SLC25A6,2
SLC26A1,9
SLC26A10,6
SLC26A11,4
SLC26A2,7
SLC26A3,6
SLC26A5,2
SLC26A7,2
SLC26A8,0
SLC26A9,0
SLC27A1,3
SLC27A2,0
SLC27A3,4
SLC27A4,1
SLC27A6,2
SLC28A3,8
SLC29A1,6
SLC29A2,9
SLC29A3,6
SLC29A4,2
SLC2A1,2
SLC2A10,0
SLC2A11,8
SLC2A12,2
SLC2A13,6
SLC2A2,1
SLC2A3,1
SLC2A4,4
SLC2A4RG,6
SLC2A6,1
SLC2A8,1
SLC2A9,6
SLC30A1,4
SLC30A10,0
SLC30A2,6
SLC30A3,8
SLC30A4,6
SLC30A5,6
SLC30A6,6
SLC30A7,4
SLC30A8,2
SLC30A9,8
SLC31A1,1
SLC31A2,0
SLC33A1,5
SLC35A1,3
SLC35A2,6
SLC35A3,1
SLC35A5,7
SLC35B1,4
SLC35B2,8
SLC35B3,4
SLC35B4,6
SLC35C1,6
SLC35C2,0
SLC35D1,6
SLC35D2,9
SLC35D3,4
SLC35E1,4
SLC35E4,6
SLC35F1,1
SLC35F2,4
SLC35F3,4
SLC35F5,9
SLC35F6,6
SLC35G2,3
SLC36A1,8
SLC36A2,2
SLC36A4,6
SLC37A1,6
SLC37A2,6
SLC37A3,6
SLC37A4,0
SLC38A1,4
SLC38A10,6
SLC38A11,3
SLC38A2,8
SLC38A3,4
